transDate,dateOfBirth,fraud_rate_name,fraud_rate_business,fraud_rate_category,fraud_rate_city,fraud_rate_state,fraud_rate_gender,fraud_rate_zip,fraud_rate_job,isFraud,predicted_isFraud
,713662,0.0,0.006329114,0.018063503,0.0,0.009333835,0.006756892,0.0,0.02,,0
,713323,0.036630037,0.006024096,0.010477299,0.036630037,0.005945575,0.006756892,0.036630037,0.02,,0
,713323,0.036630037,0.0,0.005787606,0.036630037,0.005945575,0.006756892,0.036630037,0.02,,0
,713662,0.0,0.0,0.001927913,0.0,0.009333835,0.006756892,0.0,0.02,,0
,716778,0.093023256,0.00729927,0.003257576,0.093023256,0.009234436,0.006756892,0.093023256,0.019851117,,0
,716786,0.0,0.006688963,0.010477299,0.0,0.009234436,0.008066088,0.0,0.019851117,,0
,715414,0.0,0.002808989,0.005787606,0.0,0.012047156,0.006756892,0.0,0.019851117,,0
,716786,0.0,0.0,0.001902675,0.0,0.009234436,0.008066088,0.0,0.019851117,,0
,716786,0.0,0.0,0.001549427,0.0,0.009234436,0.008066088,0.0,0.019851117,,0
,724884,0.0,0.009259259,0.003007253,0.0,0.006124722,0.006756892,0.0,0.019522777,,0
,716186,0.092783505,0.004291845,0.004189322,0.092783505,0.012047156,0.008066088,0.092783505,0.019522777,,0
,724884,0.0,0.0,0.001549427,0.0,0.006124722,0.006756892,0.0,0.019522777,,0
,710987,0.047244094,0.016129032,0.003007253,0.047244094,0.005077499,0.006756892,0.047244094,0.01863354,,0
,710987,0.047244094,0.009036145,0.010477299,0.047244094,0.005077499,0.006756892,0.047244094,0.01863354,,0
,723581,0.0,0.003164557,0.002062371,0.0,0.007825148,0.008066088,0.0,0.01863354,,0
,723581,0.0,0.002638522,0.005787606,0.0,0.007825148,0.008066088,0.0,0.01863354,,0
,729210,0.0,0.025641026,0.023101104,0.0,0.004394531,0.006756892,0.0,0.017834395,,0
,729210,0.0,0.011673152,0.002980392,0.0,0.004394531,0.006756892,0.0,0.017834395,,0
,729210,0.0,0.008595989,0.005787606,0.0,0.004394531,0.006756892,0.0,0.017834395,,0
,729210,0.0,0.006622517,0.003257576,0.0,0.004394531,0.006756892,0.0,0.017834395,,0
,719546,0.153846154,0.003875969,0.002980392,0.153846154,0.009457755,0.006756892,0.153846154,0.017834395,,0
,729210,0.0,0.0,0.002980392,0.0,0.004394531,0.006756892,0.0,0.017834395,,0
,726484,0.0,0.0,0.002062371,0.0,0.0,0.006756892,0.0,0.017834395,,0
,724886,0.0,0.023121387,0.010477299,0.0,0.004937053,0.006756892,0.0,0.017654477,,0
,724886,0.0,0.01734104,0.017672538,0.0,0.004937053,0.006756892,0.0,0.017654477,,0
,724886,0.0,0.016483516,0.018063503,0.0,0.004937053,0.006756892,0.0,0.017654477,,0
,724886,0.0,0.014925373,0.023101104,0.0,0.004937053,0.006756892,0.0,0.017654477,,0
,707548,0.0,0.00754717,0.002980392,0.0,0.002538071,0.008066088,0.0,0.017654477,,0
,715857,0.046052632,0.006289308,0.002062371,0.046052632,0.011739012,0.008066088,0.046052632,0.017654477,,0
,724886,0.0,0.0,0.001927913,0.0,0.004937053,0.006756892,0.0,0.017654477,,0
,724886,0.0,0.0,0.001902675,0.0,0.004937053,0.006756892,0.0,0.017654477,,0
,721182,0.0,0.039711191,0.023101104,0.0,0.0,0.006756892,0.0,0.017492711,,0
,720550,0.0,0.010958904,0.005787606,0.0,0.009457755,0.008066088,0.0,0.017492711,,0
,721182,0.0,0.006329114,0.018063503,0.0,0.0,0.006756892,0.0,0.017492711,,0
,719143,0.144578313,0.006153846,0.001902675,0.144578313,0.014195584,0.008066088,0.144578313,0.017492711,,0
,721182,0.0,0.003759398,0.001927913,0.0,0.0,0.006756892,0.0,0.017492711,,0
,720550,0.0,0.0,0.001549427,0.0,0.009457755,0.008066088,0.0,0.017492711,,0
,720550,0.0,0.0,0.001549427,0.0,0.009457755,0.008066088,0.0,0.017492711,,0
,731709,0.0,0.016666667,0.018063503,0.0,0.008063189,0.006756892,0.0,0.017426273,,0
,726523,0.0,0.010033445,0.002062371,0.0,0.012047156,0.006756892,0.0,0.017426273,,0
,709981,0.035971223,0.008298755,0.002980392,0.035971223,0.007825148,0.008066088,0.035971223,0.017426273,,0
,726523,0.0,0.005277045,0.005787606,0.0,0.012047156,0.006756892,0.0,0.017426273,,0
,731709,0.0,0.003952569,0.001927913,0.0,0.008063189,0.006756892,0.0,0.017426273,,0
,709981,0.035971223,0.0,0.003506535,0.035971223,0.007825148,0.008066088,0.035971223,0.017426273,,0
,709981,0.035971223,0.0,0.001902675,0.035971223,0.007825148,0.008066088,0.035971223,0.017426273,,0
,731709,0.0,0.0,0.001902675,0.0,0.008063189,0.006756892,0.0,0.017426273,,0
,728486,0.022883295,0.025773196,0.017672538,0.022883295,0.006798419,0.006756892,0.022883295,0.017271157,,0
,725782,0.0,0.013227513,0.017672538,0.0,0.007343124,0.008066088,0.0,0.017271157,,0
,728486,0.022883295,0.003875969,0.002980392,0.022883295,0.006798419,0.006756892,0.022883295,0.017271157,,0
,718565,0.016722408,0.027027027,0.023101104,0.016722408,0.006763285,0.006756892,0.016722408,0.016722408,,0
,718565,0.016722408,0.012012012,0.010477299,0.016722408,0.006763285,0.006756892,0.016722408,0.016722408,,0
,711769,0.0,0.015060241,0.017672538,0.0,0.009333835,0.006756892,0.0,0.016516517,,0
,727529,0.0,0.007961783,0.001549427,0.0,0.006124722,0.006756892,0.0,0.016516517,,0
,711769,0.0,0.004237288,0.004189322,0.0,0.009333835,0.006756892,0.0,0.016516517,,0
,726933,0.074829932,0.002941176,0.001902675,0.074829932,0.004874482,0.008066088,0.074829932,0.016516517,,0
,711769,0.0,0.0,0.002980392,0.0,0.009333835,0.006756892,0.0,0.016516517,,0
,727529,0.0,0.0,0.002980392,0.0,0.006124722,0.006756892,0.0,0.016516517,,0
,726933,0.074829932,0.0,0.001549427,0.074829932,0.004874482,0.008066088,0.074829932,0.016516517,,0
,724978,0.0,0.027322404,0.018063503,0.0,0.009333835,0.008066088,0.0,0.016203704,,0
,718056,0.034313725,0.02006689,0.017672538,0.012681159,0.006798419,0.008066088,0.034313725,0.016203704,,1
,724978,0.0,0.010869565,0.023101104,0.0,0.009333835,0.008066088,0.0,0.016203704,,0
,718056,0.034313725,0.00795756,0.005787606,0.012681159,0.006798419,0.008066088,0.034313725,0.016203704,,1
,724978,0.0,0.005899705,0.017672538,0.0,0.009333835,0.008066088,0.0,0.016203704,,0
,724978,0.0,0.003759398,0.001549427,0.0,0.009333835,0.008066088,0.0,0.016203704,,0
,724978,0.0,0.0,0.005787606,0.0,0.009333835,0.008066088,0.0,0.016203704,,0
,718056,0.034313725,0.0,0.002062371,0.012681159,0.006798419,0.008066088,0.034313725,0.016203704,,0
,718056,0.034313725,0.0,0.001927913,0.012681159,0.006798419,0.008066088,0.034313725,0.016203704,,0
,718515,0.0,0.020833333,0.017672538,0.0,0.00974279,0.006756892,0.0,0.016021362,,0
,724147,0.0,0.017964072,0.017672538,0.027322404,0.009234436,0.006756892,0.027322404,0.016021362,,0
,718515,0.0,0.011049724,0.005787606,0.0,0.00974279,0.006756892,0.0,0.016021362,,0
,718515,0.0,0.003968254,0.003257576,0.0,0.00974279,0.006756892,0.0,0.016021362,,0
,718515,0.0,0.00265252,0.005787606,0.0,0.00974279,0.006756892,0.0,0.016021362,,0
,710372,0.037383178,0.0,0.002980392,0.037383178,0.011598237,0.008066088,0.037383178,0.016021362,,0
,706187,0.041666667,0.021621622,0.017672538,0.032374101,0.011475137,0.006756892,0.036290323,0.015929204,,0
,711718,0.0,0.005899705,0.017672538,0.0,0.003252914,0.006756892,0.0,0.015929204,,0
,725982,0.0,0.003125,0.010477299,0.0,0.008761905,0.006756892,0.0,0.015929204,,0
,725982,0.0,0.0,0.004189322,0.0,0.008761905,0.006756892,0.0,0.015929204,,0
,725982,0.0,0.0,0.001902675,0.0,0.008761905,0.006756892,0.0,0.015929204,,0
,706187,0.041666667,0.0,0.001549427,0.032374101,0.011475137,0.006756892,0.036290323,0.015929204,,0
,717045,0.0,0.027439024,0.017672538,0.0,0.009234436,0.008066088,0.0,0.015533981,,0
,717045,0.0,0.023972603,0.023101104,0.0,0.009234436,0.008066088,0.0,0.015533981,,0
,715042,0.0,0.023121387,0.010477299,0.0,0.004195804,0.008066088,0.0,0.015533981,,0
,717045,0.0,0.02259887,0.018063503,0.0,0.009234436,0.008066088,0.0,0.015533981,,0
,717045,0.0,0.020761246,0.023101104,0.0,0.009234436,0.008066088,0.0,0.015533981,,0
,716465,0.036036036,0.018404908,0.017672538,0.036036036,0.011598237,0.006756892,0.036036036,0.015533981,,0
,715042,0.0,0.016447368,0.023101104,0.0,0.004195804,0.008066088,0.0,0.015533981,,0
,717045,0.0,0.014981273,0.023101104,0.0,0.009234436,0.008066088,0.0,0.015533981,,0
,717045,0.0,0.011527378,0.017672538,0.0,0.009234436,0.008066088,0.0,0.015533981,,0
,716465,0.036036036,0.006451613,0.010477299,0.036036036,0.011598237,0.006756892,0.036036036,0.015533981,,0
,715042,0.0,0.003831418,0.004189322,0.0,0.004195804,0.008066088,0.0,0.015533981,,0
,715042,0.0,0.0,0.003506535,0.0,0.004195804,0.008066088,0.0,0.015533981,,0
,716465,0.036036036,0.0,0.003257576,0.036036036,0.011598237,0.006756892,0.036036036,0.015533981,,0
,730088,0.0,0.016853933,0.018063503,0.002836879,0.001342282,0.006756892,0.0,0.01540832,,0
,716968,0.033333333,0.013227513,0.017672538,0.033333333,0.010894495,0.006756892,0.033333333,0.01540832,,1
,716968,0.033333333,0.00295858,0.002062371,0.033333333,0.010894495,0.006756892,0.033333333,0.01540832,,0
,716968,0.033333333,0.0,0.003506535,0.033333333,0.010894495,0.006756892,0.033333333,0.01540832,,0
,718711,0.0,0.0,0.002062371,0.0,0.005945575,0.008066088,0.0,0.01540832,,0
,740233,0.0,0.023972603,0.023101104,0.0,0.004195804,0.008066088,0.0,0.014749263,,0
,740233,0.0,0.005494505,0.018063503,0.0,0.004195804,0.008066088,0.0,0.014749263,,0
,740233,0.0,0.00245098,0.005787606,0.0,0.004195804,0.008066088,0.0,0.014749263,,0
,740233,0.0,0.0,0.001927913,0.0,0.004195804,0.008066088,0.0,0.014749263,,0
,717292,0.065088757,0.028409091,0.018063503,0.065088757,0.014652015,0.006756892,0.065088757,0.014550265,,0
,713715,0.0,0.02259887,0.018063503,0.0,0.001952085,0.008066088,0.0,0.014550265,,0
,714941,0.0,0.018726592,0.001927913,0.0,0.007343124,0.008066088,0.0,0.014550265,,0
,714941,0.0,0.0,0.001927913,0.0,0.007343124,0.008066088,0.0,0.014550265,,0
,712734,0.0,0.024390244,0.018063503,0.0,0.003391267,0.006756892,0.0,0.014263074,,0
,712734,0.0,0.019662921,0.017672538,0.0,0.003391267,0.006756892,0.0,0.014263074,,0
,723165,0.0,0.011363636,0.010477299,0.0,0.008761905,0.006756892,0.0,0.014263074,,0
,725622,0.0,0.011363636,0.010477299,0.0,0.005077499,0.006756892,0.0,0.014263074,,0
,723165,0.0,0.007874016,0.002980392,0.0,0.008761905,0.006756892,0.0,0.014263074,,0
,723165,0.0,0.007874016,0.002980392,0.0,0.008761905,0.006756892,0.0,0.014263074,,0
,725622,0.0,0.007462687,0.023101104,0.0,0.005077499,0.006756892,0.0,0.014263074,,0
,712734,0.0,0.006060606,0.018063503,0.0,0.003391267,0.006756892,0.0,0.014263074,,0
,712734,0.0,0.003802281,0.003257576,0.0,0.003391267,0.006756892,0.0,0.014263074,,0
,712734,0.0,0.002597403,0.005787606,0.0,0.003391267,0.006756892,0.0,0.014263074,,0
,723165,0.0,0.0,0.002980392,0.0,0.008761905,0.006756892,0.0,0.014263074,,0
,725622,0.0,0.0,0.001902675,0.0,0.005077499,0.006756892,0.0,0.014263074,,0
,725622,0.0,0.0,0.001549427,0.0,0.005077499,0.006756892,0.0,0.014263074,,0
,726988,0.038567493,0.030640669,0.017672538,0.038567493,0.012047156,0.006756892,0.038567493,0.014184397,,0
,726988,0.038567493,0.028571429,0.023101104,0.038567493,0.012047156,0.006756892,0.038567493,0.014184397,,0
,726988,0.038567493,0.020467836,0.017672538,0.038567493,0.012047156,0.006756892,0.038567493,0.014184397,,0
,719871,0.0,0.019662921,0.017672538,0.0,0.006184987,0.006756892,0.0,0.014184397,,0
,722358,0.0,0.017857143,0.017672538,0.0,0.004990643,0.006756892,0.0,0.014184397,,0
,726988,0.038567493,0.013774105,0.005787606,0.038567493,0.012047156,0.006756892,0.038567493,0.014184397,,0
,719871,0.0,0.012084592,0.017672538,0.0,0.006184987,0.006756892,0.0,0.014184397,,0
,722358,0.0,0.010033445,0.002062371,0.0,0.004990643,0.006756892,0.0,0.014184397,,0
,722358,0.0,0.009302326,0.001927913,0.0,0.004990643,0.006756892,0.0,0.014184397,,0
,719871,0.0,0.0,0.004189322,0.0,0.006184987,0.006756892,0.0,0.014184397,,0
,719871,0.0,0.0,0.003257576,0.0,0.006184987,0.006756892,0.0,0.014184397,,0
,726988,0.038567493,0.0,0.002980392,0.038567493,0.012047156,0.006756892,0.038567493,0.014184397,,0
,722358,0.0,0.0,0.002062371,0.0,0.004990643,0.006756892,0.0,0.014184397,,0
,722358,0.0,0.0,0.001902675,0.0,0.004990643,0.006756892,0.0,0.014184397,,0
,709873,0.0,0.034682081,0.018063503,0.0,0.002004901,0.008066088,0.0,0.014124294,,0
,709873,0.0,0.013227513,0.017672538,0.0,0.002004901,0.008066088,0.0,0.014124294,,0
,709873,0.0,0.004132231,0.001927913,0.0,0.002004901,0.008066088,0.0,0.014124294,,0
,709873,0.0,0.0,0.005787606,0.0,0.002004901,0.008066088,0.0,0.014124294,,0
,709873,0.0,0.0,0.003007253,0.0,0.002004901,0.008066088,0.0,0.014124294,,0
,715078,0.098765432,0.017857143,0.017672538,0.098765432,0.004990643,0.006756892,0.098765432,0.014059754,,0
,727109,0.0,0.008064516,0.003506535,0.0,0.004195804,0.006756892,0.0,0.014059754,,0
,719895,0.0,0.005780347,0.005787606,0.0,0.008063189,0.006756892,0.0,0.014059754,,0
,740824,0.0,0.003937008,0.001549427,0.0,0.011598237,0.008066088,0.0,0.014059754,,0
,719895,0.0,0.0,0.003257576,0.0,0.008063189,0.006756892,0.0,0.014059754,,0
,740824,0.0,0.0,0.003007253,0.0,0.011598237,0.008066088,0.0,0.014059754,,0
,719895,0.0,0.0,0.002062371,0.0,0.008063189,0.006756892,0.0,0.014059754,,0
,719895,0.0,0.0,0.001902675,0.0,0.008063189,0.006756892,0.0,0.014059754,,0
,727841,0.0,0.016129032,0.017672538,0.0,0.008063189,0.008066088,0.0,0.013921114,,0
,727841,0.0,0.011527378,0.017672538,0.0,0.008063189,0.008066088,0.0,0.013921114,,0
,727841,0.0,0.010238908,0.010477299,0.0,0.008063189,0.008066088,0.0,0.013921114,,0
,727841,0.0,0.007961783,0.017672538,0.0,0.008063189,0.008066088,0.0,0.013921114,,0
,730008,0.039215686,0.007874016,0.003506535,0.013856813,0.005945575,0.006756892,0.013856813,0.013921114,,0
,727841,0.0,0.005763689,0.005787606,0.0,0.008063189,0.008066088,0.0,0.013921114,,0
,720911,0.0,0.027439024,0.017672538,0.0,0.005624749,0.008066088,0.0,0.013253012,,0
,720911,0.0,0.00921659,0.004189322,0.0,0.005624749,0.008066088,0.0,0.013253012,,0
,720911,0.0,0.005780347,0.018063503,0.0,0.005624749,0.008066088,0.0,0.013253012,,0
,722304,0.0,0.005524862,0.001902675,0.0,0.009333835,0.008066088,0.0,0.013253012,,0
,722633,0.0,0.004048583,0.001927913,0.019685039,0.011475137,0.006756892,0.0,0.013253012,,0
,729905,0.031609195,0.003952569,0.003257576,0.031609195,0.006441834,0.008066088,0.031609195,0.013253012,,0
,722633,0.0,0.003891051,0.002980392,0.019685039,0.011475137,0.006756892,0.0,0.013253012,,0
,722633,0.0,0.003875969,0.001549427,0.019685039,0.011475137,0.006756892,0.0,0.013253012,,0
,720911,0.0,0.0,0.003506535,0.0,0.005624749,0.008066088,0.0,0.013253012,,0
,729905,0.031609195,0.0,0.002980392,0.031609195,0.006441834,0.008066088,0.031609195,0.013253012,,0
,729905,0.031609195,0.0,0.001927913,0.031609195,0.006441834,0.008066088,0.031609195,0.013253012,,0
,729905,0.031609195,0.0,0.001902675,0.031609195,0.006441834,0.008066088,0.031609195,0.013253012,,0
,722633,0.0,0.0,0.001549427,0.019685039,0.011475137,0.006756892,0.0,0.013253012,,0
,729905,0.031609195,0.0,0.001549427,0.031609195,0.006441834,0.008066088,0.031609195,0.013253012,,0
,739793,0.0,0.027190332,0.017672538,0.0,0.010800196,0.008066088,0.0,0.012844037,,0
,739793,0.0,0.002793296,0.005787606,0.0,0.010800196,0.008066088,0.0,0.012844037,,0
,731975,0.025270758,0.0,0.004189322,0.012131716,0.009234436,0.008066088,0.025270758,0.012844037,,0
,731975,0.025270758,0.0,0.003257576,0.012131716,0.009234436,0.008066088,0.025270758,0.012844037,,0
,739793,0.0,0.0,0.003257576,0.0,0.010800196,0.008066088,0.0,0.012844037,,0
,728547,0.029490617,0.037542662,0.023101104,0.02,0.009333835,0.006756892,0.029490617,0.012746234,,0
,728547,0.029490617,0.023391813,0.005787606,0.02,0.009333835,0.006756892,0.029490617,0.012746234,,0
,728547,0.029490617,0.019512195,0.018063503,0.02,0.009333835,0.006756892,0.029490617,0.012746234,,0
,728547,0.029490617,0.006024096,0.005787606,0.02,0.009333835,0.006756892,0.029490617,0.012746234,,0
,707185,0.0,0.005780347,0.005787606,0.0,0.012047156,0.008066088,0.0,0.012746234,,0
,707185,0.0,0.005649718,0.005787606,0.0,0.012047156,0.008066088,0.0,0.012746234,,0
,728547,0.029490617,0.004739336,0.004189322,0.02,0.009333835,0.006756892,0.029490617,0.012746234,,0
,728547,0.029490617,0.003891051,0.001549427,0.02,0.009333835,0.006756892,0.029490617,0.012746234,,0
,728547,0.029490617,0.0,0.003257576,0.02,0.009333835,0.006756892,0.029490617,0.012746234,,0
,707185,0.0,0.0,0.001549427,0.0,0.012047156,0.008066088,0.0,0.012746234,,0
,707185,0.0,0.0,0.001549427,0.0,0.012047156,0.008066088,0.0,0.012746234,,0
,724341,0.017199017,0.017647059,0.010477299,0.017199017,0.011598237,0.006756892,0.017199017,0.012455516,,0
,724341,0.017199017,0.007961783,0.017672538,0.017199017,0.011598237,0.006756892,0.017199017,0.012455516,,0
,724341,0.017199017,0.005813953,0.001902675,0.017199017,0.011598237,0.006756892,0.017199017,0.012455516,,0
,724341,0.017199017,0.003676471,0.003257576,0.017199017,0.011598237,0.006756892,0.017199017,0.012455516,,0
,725670,0.0,0.0,0.017672538,0.0,0.009457755,0.006756892,0.0,0.012455516,,0
,725670,0.0,0.0,0.001549427,0.0,0.009457755,0.006756892,0.0,0.012455516,,0
,713809,0.025157233,0.023391813,0.017672538,0.025157233,0.002538071,0.008066088,0.025157233,0.012307692,,0
,713809,0.025157233,0.01025641,0.005787606,0.025157233,0.002538071,0.008066088,0.025157233,0.012307692,,0
,713809,0.025157233,0.004081633,0.003257576,0.025157233,0.002538071,0.008066088,0.025157233,0.012307692,,0
,720962,0.0,0.0,0.001927913,0.0,0.004394531,0.006756892,0.0,0.012307692,,0
,720962,0.0,0.0,0.001902675,0.0,0.004394531,0.006756892,0.0,0.012307692,,0
,710339,0.0,0.030640669,0.017672538,0.0,0.009457755,0.006756892,0.0,0.011861314,,0
,719100,0.0,0.023529412,0.018063503,0.0,0.0,0.006756892,0.0,0.011861314,,0
,719100,0.0,0.016666667,0.017672538,0.0,0.0,0.006756892,0.0,0.011861314,,0
,710339,0.0,0.014925373,0.023101104,0.0,0.009457755,0.006756892,0.0,0.011861314,,0
,710339,0.0,0.014534884,0.017672538,0.0,0.009457755,0.006756892,0.0,0.011861314,,0
,717746,0.045774648,0.005763689,0.005787606,0.045774648,0.006184987,0.006756892,0.045774648,0.011861314,,0
,710339,0.0,0.004587156,0.001927913,0.0,0.009457755,0.006756892,0.0,0.011861314,,0
,710339,0.0,0.002770083,0.010477299,0.0,0.009457755,0.006756892,0.0,0.011861314,,0
,719416,0.0,0.0,0.003007253,0.0,0.009333835,0.006756892,0.0,0.011861314,,0
,717746,0.045774648,0.0,0.002980392,0.045774648,0.006184987,0.006756892,0.045774648,0.011861314,,0
,719416,0.0,0.0,0.001549427,0.0,0.009333835,0.006756892,0.0,0.011861314,,0
,720184,0.0,0.023668639,0.018063503,0.0,0.004195804,0.006756892,0.0,0.011840689,,0
,726381,0.050925926,0.018181818,0.023101104,0.031372549,0.007825148,0.008066088,0.031372549,0.011840689,,0
,720184,0.0,0.009836066,0.010477299,0.0,0.004195804,0.006756892,0.0,0.011840689,,0
,720184,0.0,0.00952381,0.001927913,0.0,0.004195804,0.006756892,0.0,0.011840689,,0
,720184,0.0,0.006006006,0.002062371,0.0,0.004195804,0.006756892,0.0,0.011840689,,0
,720184,0.0,0.005494505,0.018063503,0.0,0.004195804,0.006756892,0.0,0.011840689,,0
,726381,0.050925926,0.003968254,0.001549427,0.031372549,0.007825148,0.008066088,0.031372549,0.011840689,,0
,720184,0.0,0.003831418,0.001927913,0.0,0.004195804,0.006756892,0.0,0.011840689,,0
,720184,0.0,0.002949853,0.005787606,0.0,0.004195804,0.006756892,0.0,0.011840689,,0
,730280,0.0,0.0,0.004189322,0.038297872,0.009457755,0.006756892,0.038297872,0.011840689,,0
,720184,0.0,0.0,0.001927913,0.0,0.004195804,0.006756892,0.0,0.011840689,,0
,726381,0.050925926,0.0,0.001902675,0.031372549,0.007825148,0.008066088,0.031372549,0.011840689,,0
,720184,0.0,0.0,0.001549427,0.0,0.004195804,0.006756892,0.0,0.011840689,,0
,717517,0.0,0.011527378,0.017672538,0.0,0.007676997,0.008066088,0.0,0.011600928,,0
,716227,0.087719298,0.004166667,0.001927913,0.087719298,0.006124722,0.008066088,0.087719298,0.011600928,,0
,717517,0.0,0.0,0.001549427,0.0,0.007676997,0.008066088,0.0,0.011600928,,0
,726491,0.022988506,0.030612245,0.023101104,0.022988506,0.011475137,0.006756892,0.022988506,0.011527378,,0
,726491,0.022988506,0.019662921,0.017672538,0.022988506,0.011475137,0.006756892,0.022988506,0.011527378,,0
,726491,0.022988506,0.014705882,0.010477299,0.022988506,0.011475137,0.006756892,0.022988506,0.011527378,,0
,726491,0.022988506,0.011173184,0.017672538,0.022988506,0.011475137,0.006756892,0.022988506,0.011527378,,0
,726491,0.022988506,0.003076923,0.010477299,0.022988506,0.011475137,0.006756892,0.022988506,0.011527378,,0
,726491,0.022988506,0.0,0.002062371,0.022988506,0.011475137,0.006756892,0.022988506,0.011527378,,0
,720349,0.0,0.0,0.002062371,0.0,0.001952085,0.008066088,0.0,0.011527378,,0
,740862,0.0,0.034582133,0.017672538,0.0,0.001952085,0.006756892,0.0,0.011363636,,0
,719051,0.0,0.031914894,0.023101104,0.0,0.007676997,0.006756892,0.0,0.011363636,,0
,740862,0.0,0.026315789,0.018063503,0.0,0.001952085,0.006756892,0.0,0.011363636,,0
,740862,0.0,0.01734104,0.017672538,0.0,0.001952085,0.006756892,0.0,0.011363636,,0
,719051,0.0,0.016447368,0.023101104,0.0,0.007676997,0.006756892,0.0,0.011363636,,0
,740862,0.0,0.011560694,0.018063503,0.0,0.001952085,0.006756892,0.0,0.011363636,,0
,740862,0.0,0.01025641,0.005787606,0.0,0.001952085,0.006756892,0.0,0.011363636,,0
,719051,0.0,0.005952381,0.010477299,0.0,0.007676997,0.006756892,0.0,0.011363636,,0
,713846,0.0,0.0,0.017672538,0.031358885,0.004195804,0.006756892,0.031358885,0.011363636,,0
,716214,0.119402985,0.0,0.003007253,0.119402985,0.011739012,0.008066088,0.119402985,0.011363636,,0
,719051,0.0,0.0,0.001927913,0.0,0.007676997,0.006756892,0.0,0.011363636,,0
,719051,0.0,0.0,0.001902675,0.0,0.007676997,0.006756892,0.0,0.011363636,,0
,716203,0.0,0.015060241,0.017672538,0.0,0.0,0.008066088,0.0,0.01097561,,0
,716203,0.0,0.010989011,0.018063503,0.0,0.0,0.008066088,0.0,0.01097561,,0
,716203,0.0,0.0,0.005787606,0.0,0.0,0.008066088,0.0,0.01097561,,0
,724735,0.0,0.0,0.005787606,0.0,0.010894495,0.008066088,0.0,0.01097561,,0
,724735,0.0,0.0,0.003506535,0.0,0.010894495,0.008066088,0.0,0.01097561,,0
,729042,0.040540541,0.0,0.002062371,0.031358885,0.004195804,0.006756892,0.031358885,0.01097561,,0
,724735,0.0,0.0,0.001902675,0.0,0.010894495,0.008066088,0.0,0.01097561,,0
,721242,0.0,0.014450867,0.017672538,0.0,0.004874482,0.008066088,0.0,0.010309278,,0
,713552,0.029126214,0.014245014,0.017672538,0.029126214,0.009457755,0.006756892,0.029126214,0.010309278,,0
,721242,0.0,0.012084592,0.017672538,0.0,0.004874482,0.008066088,0.0,0.010309278,,0
,713552,0.029126214,0.008097166,0.002980392,0.029126214,0.009457755,0.006756892,0.029126214,0.010309278,,0
,712258,0.0,0.005847953,0.018063503,0.0,0.009457755,0.006756892,0.0,0.010309278,,0
,721242,0.0,0.003267974,0.002062371,0.0,0.004874482,0.008066088,0.0,0.010309278,,0
,713552,0.029126214,0.002873563,0.005787606,0.029126214,0.009457755,0.006756892,0.029126214,0.010309278,,0
,714777,0.0,0.023255814,0.023101104,0.045845272,0.012047156,0.006756892,0.0,0.009389671,,0
,714777,0.0,0.018726592,0.023101104,0.045845272,0.012047156,0.006756892,0.0,0.009389671,,0
,723918,0.0,0.016666667,0.017672538,0.0,0.009234436,0.008066088,0.0,0.009389671,,0
,723918,0.0,0.016666667,0.017672538,0.0,0.009234436,0.008066088,0.0,0.009389671,,0
,714777,0.0,0.016574586,0.018063503,0.045845272,0.012047156,0.006756892,0.0,0.009389671,,0
,723561,0.0,0.007936508,0.001549427,0.0,0.005077499,0.008066088,0.0,0.009389671,,0
,714110,0.0,0.007434944,0.002980392,0.0,0.004130525,0.008066088,0.0,0.009389671,,0
,714057,0.026490066,0.005649718,0.005787606,0.026490066,0.008063189,0.008066088,0.026490066,0.009389671,,0
,714110,0.0,0.004115226,0.003257576,0.0,0.004130525,0.008066088,0.0,0.009389671,,0
,714057,0.026490066,0.004115226,0.003257576,0.026490066,0.008063189,0.008066088,0.026490066,0.009389671,,0
,714110,0.0,0.003952569,0.001927913,0.0,0.004130525,0.008066088,0.0,0.009389671,,0
,714110,0.0,0.0,0.005787606,0.0,0.004130525,0.008066088,0.0,0.009389671,,0
,714057,0.026490066,0.0,0.002980392,0.026490066,0.008063189,0.008066088,0.026490066,0.009389671,,0
,729346,0.0,0.006410256,0.010477299,0.0,0.004990643,0.006756892,0.0,0.009302326,,0
,723728,0.013559322,0.0,0.002980392,0.013559322,0.009457755,0.008066088,0.013559322,0.009302326,,0
,729346,0.0,0.0,0.001549427,0.0,0.004990643,0.006756892,0.0,0.009302326,,0
,719486,0.0,0.029090909,0.023101104,0.0,0.001952085,0.006756892,0.0,0.009126467,,0
,715323,0.0,0.022727273,0.017672538,0.017045455,0.009333835,0.008066088,0.0,0.009126467,,0
,719486,0.0,0.00862069,0.001927913,0.0,0.001952085,0.006756892,0.0,0.009126467,,0
,719486,0.0,0.005698006,0.005787606,0.0,0.001952085,0.006756892,0.0,0.009126467,,0
,719486,0.0,0.005277045,0.005787606,0.0,0.001952085,0.006756892,0.0,0.009126467,,0
,719486,0.0,0.003968254,0.002980392,0.0,0.001952085,0.006756892,0.0,0.009126467,,0
,716418,0.0,0.0,0.002062371,0.0,0.009333835,0.006756892,0.0,0.009126467,,0
,719486,0.0,0.0,0.001902675,0.0,0.001952085,0.006756892,0.0,0.009126467,,0
,722357,0.0,0.013227513,0.005787606,0.0,0.003391267,0.006756892,0.0,0.008474576,,0
